rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
6736,2650,0.0,1,500,2,10.0,13,1,0,0,0,0,0,0,0,Financial District
9170,3000,0.0,1,525,3,11.0,9,0,1,0,1,1,0,0,1,Upper East Side
999,4500,1.0,1,700,7,27.0,34,1,0,0,0,0,0,0,0,Midtown East
5600,3500,1.0,1,650,2,29.0,29,0,1,0,1,1,0,1,1,Midtown
1887,9995,4.0,3,1900,2,4.0,89,1,0,0,0,0,0,0,0,Upper West Side
2162,12999,2.0,2,1990,13,4.0,9,0,0,0,0,0,1,0,0,Chelsea
1855,3100,1.0,1,654,4,18.0,42,0,0,0,0,0,0,0,0,Upper East Side
3812,4200,4.0,2,1400,2,2.0,106,1,0,0,0,0,0,0,0,Washington Heights
3163,14000,3.0,3,1959,10,38.0,17,0,1,0,0,1,1,0,0,Upper East Side
8821,14000,2.0,2,1543,4,7.0,9,0,0,0,0,1,0,0,0,Upper West Side
8211,2999,0.0,1,560,4,9.0,9,0,0,0,1,0,0,0,0,Midtown East
2048,19950,2.0,2,2750,5,10.0,11,0,0,0,0,1,0,0,1,West Village
10740,4850,1.0,1,706,4,8.0,9,0,0,0,0,0,0,0,0,Upper West Side
9301,5800,1.0,1,811,6,29.0,5,1,0,0,0,0,0,0,0,Battery Park City
9730,2195,1.0,1,500,6,2.0,106,0,1,1,1,1,1,1,1,Lower East Side
9986,3060,0.0,1,515,6,9.0,14,1,1,0,0,1,0,0,0,Upper West Side
2137,2125,1.0,1,475,2,1.0,115,0,0,0,0,0,0,0,0,Central Harlem
8248,1750,0.0,1,600,10,2.0,106,0,0,0,0,0,0,0,0,Upper East Side
4706,4200,0.0,1,625,2,4.0,106,0,0,0,0,0,0,0,0,Greenwich Village
1161,3600,3.0,1,800,1,6.0,96,0,1,0,1,1,0,0,1,Upper West Side
4175,6900,2.0,2,1300,1,23.0,88,0,0,0,1,1,1,0,1,Financial District
3986,6000,2.0,1,1100,8,11.0,35,0,0,0,0,0,0,0,0,Upper East Side
9131,3195,1.0,1,700,3,1.0,41,0,0,0,0,0,0,0,0,Midtown East
6684,3690,1.0,1,802,7,15.0,33,1,0,0,1,0,0,0,0,Battery Park City
9984,2775,0.0,1,342,2,15.0,89,1,0,0,0,1,1,1,0,Upper West Side
10739,4395,1.0,1,692,4,14.0,19,1,0,0,0,0,0,0,0,Upper East Side
6362,6815,2.0,2,1100,14,30.0,30,1,0,0,0,0,0,0,0,Upper East Side
4254,2150,0.0,1,450,3,1.0,106,0,0,1,0,0,0,0,0,Upper West Side
6711,3800,1.0,1,718,10,16.0,9,0,1,0,1,1,0,0,1,Gramercy Park
7681,3000,1.0,1,667,4,1.0,88,0,0,1,0,0,0,0,0,Upper East Side
8416,3550,0.0,1,500,1,4.0,30,1,0,0,0,0,0,0,0,Greenwich Village
193,6400,2.0,3,1226,3,15.0,15,1,0,0,0,0,0,0,0,Upper West Side
9968,2370,1.0,1,600,5,2.0,106,1,0,0,0,0,0,0,0,Midtown West
8161,2550,0.0,1,409,5,2.0,66,0,0,0,0,0,0,0,0,Chelsea
1078,5500,1.0,1,765,2,25.0,38,0,0,0,0,0,0,0,0,Midtown West
4650,4695,1.0,1,754,3,5.0,11,0,1,0,1,1,0,0,1,Tribeca
10290,5200,1.0,1,800,2,6.0,10,0,0,0,0,0,0,0,0,Chelsea
10676,2900,0.0,1,530,2,11.0,52,0,0,0,0,0,0,0,0,Greenwich Village
8087,3100,1.0,1,550,2,3.0,106,0,1,0,1,1,1,0,1,Upper West Side
8231,3130,1.0,1,594,4,15.0,18,1,0,0,0,0,0,0,0,Upper West Side
3882,8750,2.0,2,1472,7,6.0,12,0,1,0,1,1,1,0,1,Upper East Side
3640,5500,1.0,1,1000,3,3.0,116,1,0,0,0,0,0,0,0,East Village
6551,3200,2.0,1,900,3,5.0,116,1,1,1,1,1,0,0,1,Central Harlem
1469,4050,1.0,1,826,3,21.0,29,0,1,0,0,1,0,0,0,Financial District
925,10500,3.0,2,1865,1,4.0,96,0,0,0,0,0,0,0,0,Chelsea
2546,6900,2.0,2,1049,4,2.0,4,0,0,0,0,0,0,0,0,Flatiron
10074,2325,0.5,1,500,6,2.0,96,0,0,0,0,0,0,0,0,Midtown East
2568,3900,1.0,1,850,5,21.0,30,0,0,0,0,1,0,0,0,Midtown East
8471,5200,2.0,2,1141,1,14.0,30,0,0,0,0,0,0,0,0,Upper West Side
5527,2300,0.0,1,475,9,4.0,54,0,0,0,1,1,0,0,1,Midtown East
8364,4363,1.0,1,620,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea
11034,6500,2.0,2,1100,3,14.0,29,1,0,1,0,0,1,0,0,Upper East Side
493,4362,1.0,1,982,3,20.0,85,1,0,0,0,0,0,0,0,Financial District
1998,2895,1.0,1,650,9,19.0,36,1,0,0,0,0,0,0,0,Midtown East
4090,4000,1.0,1,700,1,23.0,31,0,1,0,1,1,1,1,0,Flatiron
3639,5500,1.0,1,1180,9,20.0,15,0,0,0,0,0,0,1,0,Midtown East
9996,4350,1.0,1,723,2,3.0,92,0,0,0,1,1,0,0,0,Upper West Side
7052,3960,0.0,1,640,3,9.0,52,1,0,0,0,0,1,0,0,Tribeca
3206,12000,2.0,2,1865,2,6.0,122,0,0,0,0,1,0,0,0,Tribeca
1708,5995,2.0,2,1206,2,19.0,120,1,0,0,1,1,1,0,1,Financial District
6121,3557,1.0,1,621,12,5.0,4,1,0,0,0,0,0,0,0,Midtown West
9809,1832,2.0,1,800,5,4.0,96,0,0,0,0,0,0,0,0,East Harlem
1470,5300,1.0,1,776,7,42.0,6,0,0,0,0,0,0,0,0,Midtown South
7847,3140,0.0,1,525,4,8.0,16,1,0,0,0,0,0,0,0,Chelsea
8675,15000,2.5,2,2350,3,4.0,89,0,0,0,0,0,0,0,0,Chelsea
2648,3710,0.0,1,577,4,20.0,16,1,0,0,0,0,0,0,0,Chelsea
3786,3375,1.0,1,850,8,2.0,90,0,0,0,0,0,0,0,0,Midtown West
815,3500,1.0,1,700,6,2.0,96,0,0,0,0,0,0,0,0,Soho
9216,2650,0.0,1,459,4,5.0,18,1,0,0,1,1,0,0,1,Upper West Side
9759,3995,2.0,1,704,2,8.0,28,1,0,0,0,0,0,0,0,Nolita
4574,9995,3.0,2,1132,3,7.0,2,1,0,0,0,0,0,0,0,East Village
10152,4895,1.0,1,876,1,11.0,51,1,0,0,0,0,1,0,1,Flatiron
9812,6800,2.0,2,1200,43,36.0,41,0,0,0,0,0,0,0,0,Upper East Side
181,9200,2.0,2,1434,2,55.0,38,0,0,1,1,1,1,0,0,Midtown West
7574,3930,1.0,1,710,3,17.0,15,1,0,0,0,0,0,0,0,Financial District
79,5495,1.0,2,966,2,25.0,10,0,1,1,1,1,1,0,1,Midtown East
9095,9000,1.0,1,1521,9,4.0,1,0,0,0,0,0,0,0,0,Chelsea
7849,2855,0.0,1,482,5,9.0,17,1,0,0,0,0,0,0,0,Upper West Side
3412,2595,1.0,1,600,1,5.0,116,0,0,1,0,0,1,0,0,Upper West Side
9713,9500,1.0,1,1026,2,11.0,101,0,0,0,0,0,0,0,0,Flatiron
3439,4895,2.0,2,1000,4,21.0,42,0,1,0,1,1,0,0,1,Upper East Side
2412,3995,1.0,1,930,2,21.0,34,0,0,0,0,0,1,0,0,Financial District
6915,4500,1.0,1,715,4,9.0,16,1,0,0,1,1,0,1,1,Chelsea
1851,13800,3.0,3,1702,1,9.0,89,1,0,0,0,0,0,0,0,Upper West Side
10621,2875,0.0,1,512,7,10.0,52,1,0,0,0,0,0,0,0,Midtown East
7550,3150,1.0,1,875,4,3.0,86,0,1,0,1,1,0,0,0,Upper West Side
10155,11500,3.0,3,1750,11,5.0,8,0,0,0,0,0,1,0,0,Upper East Side
1623,1950,2.0,1,594,10,5.0,106,0,0,0,0,0,0,0,0,East Harlem
2623,2695,0.0,1,355,9,3.0,0,1,0,0,0,0,0,0,0,Midtown East
11276,3500,1.0,1,712,8,6.0,12,0,1,0,0,0,0,0,0,Midtown East
10522,13250,3.0,3,1726,43,9.0,8,1,0,0,0,0,0,0,0,Upper West Side
8105,8375,4.0,3,1735,5,20.0,52,1,0,0,0,0,0,0,0,Upper East Side
2171,2000,0.0,1,350,3,2.0,86,0,1,0,0,1,1,0,0,Midtown West
1307,3600,2.0,2,1164,4,4.0,12,0,1,0,1,0,0,0,0,Central Harlem
9579,4885,1.0,1,880,6,11.0,16,0,0,0,0,0,1,0,0,Midtown East
8900,7800,2.0,2,1186,6,8.0,5,1,0,0,0,0,1,1,0,Battery Park City
205,8975,3.0,3,1750,3,44.0,15,1,0,0,1,1,0,0,0,Midtown East
2867,14900,3.0,3,2095,13,5.0,9,0,0,0,0,0,1,0,0,Chelsea
658,4000,1.0,1,1000,4,3.0,48,1,0,0,0,0,0,0,0,Midtown East
10527,1999,0.0,1,450,4,4.0,96,0,0,0,0,0,0,0,0,Hamilton Heights
10877,4090,1.0,1,710,3,29.0,15,1,0,0,0,0,0,0,0,Financial District
197,4500,1.0,1,800,2,3.0,96,0,0,0,0,0,0,0,0,West Village
1475,2750,0.0,1,485,2,5.0,28,0,0,0,1,1,0,0,1,Midtown West
9178,2200,1.0,1,750,2,5.0,96,0,0,0,0,0,0,0,0,Washington Heights
3742,2628,0.0,1,425,8,12.0,41,1,0,0,0,0,0,0,0,Midtown East
10144,4200,3.0,1,1000,5,4.0,106,0,0,0,0,0,0,0,0,Midtown West
2736,3700,1.0,1,765,2,10.0,30,0,1,0,1,1,0,0,1,Upper East Side
8817,3500,1.0,1,670,2,15.0,9,0,1,0,1,1,0,0,1,Midtown West
6658,4480,1.0,1,642,7,2.0,5,1,0,0,0,0,0,0,0,Chelsea
2618,5995,2.0,2,1200,0,13.0,87,1,1,0,1,1,0,0,1,Financial District
10478,2195,1.0,1,450,3,5.0,81,0,0,0,0,0,0,0,0,Midtown East
1146,3500,1.0,1,765,4,14.0,19,0,0,0,0,0,0,0,0,Upper West Side
6159,5000,2.0,2,915,3,11.0,15,1,0,0,0,0,0,0,0,Upper West Side
8350,1525,0.0,1,305,6,9.0,55,1,0,0,0,0,0,0,0,Central Harlem
9446,7500,1.0,2,1400,1,2.0,96,0,0,0,1,1,0,0,0,Greenwich Village
9578,8250,2.0,2,1157,9,5.0,19,0,0,0,0,0,0,0,0,West Village
9715,3000,0.0,1,500,3,43.0,86,0,0,0,1,1,0,0,0,Financial District
170,4950,1.0,1,899,2,39.0,30,0,0,0,1,1,1,0,1,Upper East Side
2624,2570,0.0,1,265,9,7.0,0,1,0,0,0,0,0,0,0,Midtown East
4723,3850,1.0,1,575,3,5.0,106,0,0,0,0,0,0,0,0,West Village
8011,2650,0.0,1,386,10,29.0,29,1,0,0,0,0,0,0,0,Midtown West
4838,5750,2.0,2,1280,6,5.0,31,0,0,0,0,0,0,0,0,Upper West Side
11044,4100,1.0,1,789,7,12.0,9,0,0,0,0,1,0,1,0,Upper West Side
2973,3712,1.0,2,1201,11,3.0,108,1,1,1,1,1,1,1,1,Lower East Side
11267,6495,2.0,2,1152,2,52.0,6,1,0,0,0,0,0,0,0,Financial District
3671,2300,0.0,1,417,2,5.0,30,0,0,0,0,1,0,0,0,Upper East Side
8653,2650,0.5,1,430,4,11.0,85,1,0,0,0,0,0,0,0,Financial District
5027,6400,3.0,2,1500,3,7.0,29,0,0,0,0,0,0,0,0,Nolita
11029,3700,1.0,1,732,0,10.0,87,0,0,0,1,1,0,0,0,Financial District
2057,4750,1.0,1,679,4,8.0,10,1,0,0,0,0,0,0,0,Midtown East
7263,3825,1.0,1,800,7,7.0,9,1,0,0,0,0,0,0,0,Upper West Side
8589,3195,1.0,1,482,4,28.0,85,1,0,0,0,0,0,0,0,Financial District
4126,7995,2.0,2,1300,2,15.0,56,0,0,1,1,1,1,0,1,West Village
195,3850,0.0,1,667,6,4.0,8,1,0,0,0,0,0,0,0,Battery Park City
744,3200,1.0,1,600,9,6.0,106,0,0,0,0,0,0,0,0,East Village
2301,5000,5.0,3,1800,2,4.0,87,0,0,0,0,0,0,0,0,Washington Heights
5081,8900,2.0,2,1547,2,10.0,86,0,1,0,1,1,0,0,1,Tribeca
9274,4650,0.0,1,705,6,4.0,116,1,0,0,0,0,0,0,0,Financial District
4504,3090,0.0,1,494,3,3.0,54,1,0,0,0,0,0,0,0,Upper East Side
1047,9900,2.0,2,1690,3,37.0,13,0,0,1,0,0,0,0,0,Battery Park City
9684,1795,1.0,1,800,3,4.0,79,0,0,0,0,0,0,0,0,Inwood
7336,4620,2.0,2,829,3,16.0,15,1,0,0,0,0,0,0,0,Financial District
5290,4705,1.0,1,635,2,16.0,0,1,0,0,0,0,0,0,0,Midtown South
2539,3500,1.0,1,700,2,2.0,86,0,0,0,1,1,0,0,1,Upper West Side
9650,3600,2.0,2,1100,6,5.0,8,0,1,1,1,1,1,0,1,Central Harlem
1657,3500,1.0,1,530,2,5.0,55,0,1,1,1,1,1,0,1,Greenwich Village
2738,4450,0.0,1,666,2,2.0,89,0,0,0,1,1,1,0,0,Central Park South
8583,3850,2.0,1,800,3,3.0,53,1,0,0,0,0,0,0,0,Midtown West
758,3600,1.0,1,663,5,8.0,37,1,1,1,1,1,0,0,1,Upper West Side
5546,4637,1.0,1,633,3,3.0,16,1,0,0,0,0,0,0,0,Chelsea
7983,1995,1.0,1,600,8,3.0,116,0,0,0,0,0,0,0,0,Midtown West
2388,2995,1.0,1,750,9,13.0,42,0,1,1,1,1,1,1,1,Upper East Side
6032,2500,0.0,1,400,2,7.0,86,1,0,0,0,0,0,0,0,Midtown West
6193,2150,2.0,1,700,7,2.0,102,1,0,0,1,0,0,0,0,Hamilton Heights
9506,6700,2.0,3,1292,3,15.0,15,1,0,0,0,0,0,0,0,Upper West Side
4458,4100,2.0,1,900,4,15.0,91,0,0,0,0,0,0,0,0,Upper West Side
4025,3810,1.0,1,708,3,11.0,71,1,1,1,0,1,1,0,1,Stuyvesant Town/PCV
588,8550,2.0,2,1318,9,7.0,11,0,1,1,1,1,1,1,1,Upper East Side
9750,3850,1.0,1,840,7,3.0,52,1,0,0,0,0,0,0,0,Midtown East
8002,2750,0.0,1,650,4,2.0,76,0,0,0,0,0,1,0,0,East Village
1869,1995,1.0,1,825,3,5.0,91,0,0,0,0,0,0,0,0,Inwood
4361,3800,2.0,1,900,9,9.0,87,0,0,0,0,0,0,0,0,Midtown East
2847,4300,1.0,1,766,4,14.0,9,0,0,1,1,1,1,0,0,Midtown East
5181,3095,2.0,2,1100,4,5.0,3,1,0,0,0,0,0,0,0,Inwood
3552,5500,1.0,2,1100,2,5.0,116,0,0,0,0,0,0,0,0,Chelsea
4349,4000,1.0,1,673,4,8.0,19,1,0,0,0,0,0,0,0,Upper West Side
6525,5000,2.0,1,785,12,18.0,4,0,0,0,0,0,0,0,0,Midtown West
11273,10200,1.0,2,1881,3,14.0,52,1,1,1,1,1,1,0,1,Tribeca
966,3195,2.0,1,785,1,11.0,28,0,0,1,0,0,0,0,0,Central Harlem
10498,4600,1.0,1,900,3,17.0,78,0,1,1,1,1,0,0,1,Upper West Side
5645,1850,0.0,1,560,8,4.0,121,0,0,0,0,0,0,0,0,Upper East Side
3601,3300,1.0,1,642,10,8.0,29,1,0,0,0,0,0,0,0,Midtown West
10708,5995,1.0,1,855,1,26.0,8,0,1,1,1,1,0,0,1,Flatiron
7750,7100,2.0,2,1200,7,16.0,14,1,0,0,0,0,0,0,0,Battery Park City
2403,6950,2.0,2,1150,6,5.0,11,1,0,0,0,0,0,0,0,Battery Park City
238,3195,0.0,1,600,1,10.0,29,0,0,1,1,1,1,0,1,Upper East Side
298,8750,2.0,2,1875,3,15.0,88,0,1,0,0,0,1,0,0,Upper East Side
345,1995,1.0,1,625,5,1.0,96,0,0,0,0,0,0,0,0,Washington Heights
930,5300,3.0,2,1200,11,5.0,43,0,0,0,0,0,0,0,0,Upper East Side
990,4400,2.0,1,1070,6,8.0,51,0,0,0,1,1,1,0,0,Upper East Side
8352,1975,1.0,1,595,6,14.0,55,1,0,0,0,0,0,0,0,Central Harlem
1423,5000,2.0,2,1013,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
5245,7995,2.0,2,1279,6,3.0,13,0,0,0,0,1,0,0,0,Soho
2966,3400,1.0,1,760,6,4.0,31,0,0,0,0,1,0,0,0,Upper West Side
3130,6995,3.0,2,1677,2,7.0,116,0,0,0,0,0,0,0,0,Financial District
10730,6850,3.0,2,3000,3,2.0,106,0,0,0,0,0,0,0,0,Central Harlem
648,12500,3.0,3,2133,5,15.0,31,0,0,0,0,0,0,0,0,Battery Park City
7079,3675,1.0,1,702,2,12.0,85,1,0,0,0,0,0,0,0,Upper West Side
2855,9075,2.0,2,1800,3,6.0,116,1,0,0,0,0,0,0,0,Chelsea
7013,4370,1.0,1,822,3,9.0,31,1,0,1,1,1,1,1,1,Battery Park City
10446,4000,1.0,1,766,1,14.0,25,1,0,0,1,0,0,0,0,Upper West Side
635,6200,2.0,2,1325,2,15.0,8,0,0,1,1,0,0,0,0,Financial District
5427,3490,1.0,1,610,8,10.0,41,1,0,0,0,0,0,0,0,Midtown East
3896,3885,1.0,1,837,5,4.0,17,1,0,0,0,0,0,0,0,Upper West Side
10371,3260,0.0,1,576,1,9.0,19,1,0,0,0,0,0,0,0,Midtown West
1051,6750,2.0,2,1267,5,9.0,11,1,0,1,1,1,0,0,1,Midtown East
1955,11995,3.0,2,1951,1,11.0,86,0,0,1,0,1,1,0,0,Tribeca
3501,2995,0.0,1,500,2,3.0,53,0,0,0,0,0,0,0,0,Greenwich Village
4488,3910,1.0,1,709,8,19.0,16,1,0,0,0,0,0,0,0,Midtown East
6561,3800,2.0,1,1100,6,3.0,96,0,0,0,0,0,0,0,0,Upper East Side
9855,10650,2.0,2,1372,4,15.0,47,1,0,0,1,1,1,0,0,Upper West Side
2027,6800,2.0,2,1100,11,14.0,31,0,0,0,1,0,0,0,0,Upper East Side
819,7350,2.0,2,1100,2,8.0,92,0,0,0,0,0,0,0,0,Upper West Side
7893,5250,1.0,1,915,6,3.0,2,1,0,0,0,0,0,0,0,Upper East Side
370,2700,1.0,1,700,1,2.0,116,0,1,0,1,1,1,0,1,Upper West Side
10977,2495,0.0,1,650,2,3.0,106,0,0,0,0,1,0,0,0,Gramercy Park
2971,5400,1.0,1,1000,6,6.0,116,0,0,1,1,1,1,0,1,East Village
530,8000,2.0,2,1152,2,51.0,6,0,0,0,0,0,0,0,0,Financial District
2373,7900,2.0,2,1286,5,3.0,2,1,0,0,0,0,0,0,0,Midtown East
4573,3625,1.0,1,650,1,14.0,51,1,0,1,0,0,0,0,0,Midtown West
7928,5500,1.0,1,835,3,21.0,52,1,0,0,0,0,0,0,0,Tribeca
4805,7500,2.0,2,1025,6,4.0,2,1,0,0,0,0,0,0,0,Gramercy Park
332,6495,2.0,2,1500,2,23.0,90,0,0,0,0,1,0,0,0,Financial District
10136,5972,2.5,2,1420,14,16.0,52,1,0,0,0,0,0,0,0,Upper East Side
2074,15000,5.0,4,2860,6,42.0,28,0,0,1,1,0,1,1,1,Upper East Side
4759,3120,1.0,1,574,2,9.0,99,1,0,0,0,0,0,0,0,Upper West Side
9895,4595,1.0,1,902,4,6.0,7,1,0,0,0,0,0,0,0,Upper West Side
10609,3475,1.0,1,574,7,9.0,39,1,0,0,0,0,0,0,0,Midtown East
7833,6495,2.0,2,1309,3,10.0,92,0,0,0,1,1,1,0,1,Upper East Side
10378,3480,1.0,1,620,7,28.0,39,1,0,1,0,0,1,1,0,Upper East Side
2158,2250,0.0,1,500,9,3.0,87,0,0,0,1,0,0,0,0,Midtown East
2544,2000,1.0,1,580,3,1.0,76,0,0,0,0,0,0,0,0,Central Harlem
3643,7995,3.0,2,1000,3,5.0,116,1,0,0,0,0,0,0,0,East Village
3851,4800,3.0,2,1450,3,3.0,116,0,0,0,0,0,0,0,0,Central Harlem
405,3595,1.0,1,650,43,17.0,14,1,0,0,0,0,0,0,0,Upper East Side
8985,8500,2.0,1,1300,3,3.0,101,0,0,0,0,0,0,0,0,West Village
6717,1750,0.0,1,400,7,3.0,106,0,0,0,0,0,0,0,0,Upper East Side
4310,5500,1.0,1,1180,9,6.0,15,0,0,0,0,0,0,0,0,Midtown East
2995,3800,1.0,1,800,5,11.0,104,1,0,0,0,0,0,0,0,Upper West Side
1458,5395,1.0,1,747,3,27.0,6,1,0,0,0,0,0,0,0,Chelsea
5076,6150,3.5,2,2000,6,5.0,96,0,0,0,0,0,0,0,0,Upper West Side
6217,14500,2.0,2,1433,1,56.0,12,0,0,1,1,1,0,0,1,Upper West Side
116,7895,2.0,2,1629,1,25.0,11,0,0,0,0,0,0,0,0,Midtown
6672,3695,1.0,1,671,1,7.0,19,1,0,0,0,0,0,0,0,Midtown West
6483,4116,1.0,1,586,2,20.0,16,1,0,1,1,1,1,1,1,Flatiron
167,3545,1.0,1,650,3,15.0,30,1,0,0,0,0,0,0,0,Upper West Side
1515,4700,1.0,1,800,2,32.0,11,0,0,0,0,0,0,0,0,Midtown West
1528,4200,1.0,1,768,2,43.0,9,0,1,0,0,1,0,0,0,Midtown West
10452,2795,2.0,2,1100,8,5.0,77,0,0,0,0,0,0,0,0,Washington Heights
5420,4150,3.0,2,1000,11,3.0,106,1,0,0,0,0,0,0,0,Upper East Side
220,3400,2.0,1,750,6,4.0,106,1,0,0,0,0,0,0,0,Upper East Side
1693,3200,1.0,1,600,3,6.0,106,0,0,0,0,0,0,0,0,Upper East Side
7446,3287,0.0,1,470,4,15.0,19,1,0,1,1,0,1,0,0,Upper West Side
10148,1600,1.0,1,850,2,4.0,105,0,0,0,0,0,0,0,0,Hamilton Heights
7825,2500,0.0,1,600,3,18.0,26,0,1,1,1,1,1,0,1,Tribeca
2997,6900,2.0,2,1250,2,44.0,9,1,1,0,1,1,1,0,1,Midtown West
375,4935,1.0,1,685,7,2.0,5,1,0,0,0,0,0,0,0,Chelsea
3195,3700,1.0,1,666,1,10.0,19,1,0,0,0,0,0,0,0,Midtown West
1159,13300,3.0,2,1840,3,4.0,106,0,0,0,0,0,0,0,0,Tribeca
6395,3100,1.0,1,500,2,4.0,106,0,1,0,1,1,1,0,1,Upper West Side
4389,6350,1.0,1,947,4,40.0,47,1,0,0,0,1,0,0,0,Upper West Side
2542,4600,1.0,1,1101,1,7.0,88,0,0,0,1,1,0,0,0,Financial District
8369,3500,1.0,1,589,43,40.0,43,1,0,0,0,0,0,0,0,Midtown East
8715,2400,0.0,1,444,8,26.0,29,0,1,0,1,1,0,0,1,Upper East Side
4236,3553,1.0,1,668,4,38.0,16,1,0,1,1,1,1,0,1,Midtown West
1364,7995,2.0,1,1200,2,5.0,116,0,1,0,0,1,1,0,0,Soho
3347,2600,0.0,1,550,5,3.0,30,0,0,1,1,1,1,0,0,Battery Park City
9248,3342,0.0,1,618,4,9.0,47,1,0,0,0,0,0,0,0,Financial District
564,18000,3.0,3,2145,7,46.0,6,0,1,0,1,1,0,0,1,Midtown South
8840,5875,1.0,1,744,3,52.0,6,1,0,0,0,0,0,0,0,Chelsea
8204,10500,2.0,2,1212,6,20.0,2,0,0,0,0,0,0,0,0,Gramercy Park
6463,3495,0.0,1,450,2,21.0,17,1,0,0,0,0,0,0,0,Flatiron
11241,6200,3.0,2,1500,3,7.0,29,0,0,0,0,0,0,0,0,Nolita
3553,9000,3.0,2,1616,5,8.0,8,1,0,0,0,0,0,0,0,Midtown West
8611,5220,2.0,2,1085,5,18.0,17,1,0,0,0,0,0,0,0,Upper West Side
5067,4006,1.0,1,573,2,36.0,16,1,0,0,0,0,0,0,0,Flatiron
4487,2945,0.0,1,532,5,32.0,44,1,0,0,0,0,0,0,0,Midtown East
175,2250,1.0,1,600,9,5.0,111,0,0,0,0,0,1,0,0,Upper East Side
4402,2100,0.0,1,400,3,3.0,96,0,0,0,0,0,0,0,0,Midtown East
3055,2670,1.0,1,668,5,4.0,1,1,0,0,0,0,0,0,0,East Harlem
945,4748,1.0,1,693,2,29.0,16,1,1,0,1,1,0,0,1,Flatiron
6657,3395,1.0,1,626,6,6.0,14,1,0,0,0,0,0,0,0,Midtown West
2246,7500,1.0,1,1200,3,8.0,31,0,0,0,1,1,0,0,0,East Village
11302,3750,1.0,1,666,3,3.0,88,0,0,0,0,0,0,0,0,Upper West Side
9109,7295,3.0,2,1202,2,21.0,28,1,1,0,1,1,0,0,1,Battery Park City
5514,3940,0.0,1,490,3,39.0,6,1,0,1,1,1,1,0,1,Chelsea
10211,8500,3.0,3,1465,7,7.0,7,1,0,0,0,0,0,0,0,Midtown West
8795,5995,2.0,2,1200,2,1.0,56,0,0,0,0,0,1,0,0,Upper East Side
2360,2745,0.0,2,342,2,10.0,89,1,0,1,1,1,1,0,1,Upper West Side
4155,7000,1.0,2,1753,1,31.0,102,0,0,0,1,0,0,0,0,Financial District
5371,4170,2.0,1,950,12,20.0,22,0,0,0,0,0,0,0,0,Upper East Side
5905,2400,0.0,1,450,2,3.0,96,0,0,0,0,0,0,0,0,Midtown South
6368,5150,2.0,2,1050,4,2.0,11,0,0,0,0,0,0,0,0,Midtown West
1379,2495,1.0,1,550,3,3.0,89,0,1,0,1,1,0,0,1,Financial District
760,3405,0.0,1,532,5,34.0,44,1,0,0,0,0,0,0,0,Midtown East
1205,5400,1.0,1,793,2,10.0,10,0,0,0,1,0,0,0,0,Chelsea
4470,6995,3.0,2,1700,3,7.0,51,1,0,0,0,0,0,0,0,Upper East Side
4179,5850,2.0,2,1150,43,10.0,10,0,0,0,1,0,0,0,0,Battery Park City
7386,4147,2.0,2,710,4,3.0,45,1,0,0,0,0,0,0,0,Upper West Side
2804,3500,1.0,1,701,3,39.0,11,0,0,0,0,0,0,0,0,Upper East Side
3329,5315,2.0,2,1065,4,10.0,28,1,0,0,0,0,0,0,0,Upper West Side
1079,5250,1.0,1,888,2,20.0,11,0,0,0,0,0,1,0,0,Midtown
2641,5000,1.0,2,950,7,6.0,84,0,0,0,0,0,0,0,0,Chelsea
7518,5900,2.0,2,1650,6,3.0,51,0,0,0,0,0,0,0,0,Upper East Side
3873,7150,2.0,2,1295,4,2.0,92,1,0,1,1,1,0,0,0,Upper East Side
10809,2900,1.0,1,520,1,10.0,8,0,0,0,0,0,0,0,0,Chinatown
11266,7500,2.0,2,1235,2,9.0,13,0,0,0,0,0,0,0,0,Midtown East
4719,7500,1.0,1,1092,4,62.0,33,0,0,0,1,0,0,0,0,Midtown
817,4300,1.0,1,850,2,54.0,9,0,1,1,0,0,0,0,0,Midtown West
438,3700,0.0,1,511,2,9.0,9,1,0,0,0,0,0,0,0,Flatiron
10640,2795,2.0,1,900,11,3.0,86,0,0,0,1,1,0,0,0,Upper East Side
10569,2300,0.5,1,550,7,15.0,12,0,0,0,0,0,0,0,0,Roosevelt Island
4895,3750,1.0,1,699,3,15.0,15,1,0,0,0,0,0,0,0,Midtown West
10780,3000,1.0,1,450,1,4.0,29,0,0,0,0,0,0,0,0,Midtown West
11235,2562,0.0,1,273,9,8.0,0,1,0,0,0,0,0,0,0,Midtown East
4949,3500,1.0,1,766,8,15.0,29,1,0,1,1,0,0,0,0,Upper East Side
8755,9500,3.0,3,2000,3,8.0,100,0,0,0,0,0,0,0,0,Upper West Side
9901,3150,1.0,1,590,2,5.0,113,0,0,0,1,0,0,1,0,Financial District
3441,1550,1.0,1,450,6,5.0,102,0,0,0,0,0,0,0,0,Washington Heights
2621,2900,1.0,1,488,1,18.0,103,0,0,0,0,0,0,0,0,Midtown South
3142,6900,2.0,2,1270,4,25.0,33,1,0,0,0,0,0,0,0,Midtown East
